mesh_name,idx,d,min_jens,avg_jens,min_jeans,avg_jeans,num_inverted_jens,num_inverted_jeans,num_elements,avg_jeans_T,count_T,inverted_T,avg_jeans_P,count_P,inverted_P,avg_jeans_R,count_R,inverted_R,avg_jeans_H,count_H,inverted_H
femur_s4,87,0.18975903614457834,-0.0394734,0.5427612544116032,-0.0109746,0.3257567223601802,1,1,9101,0.29254214476125046,2911,1,0.26315118062827225,3056,0,0.38654186494960807,1786,0,0.4588783145400594,1348,0
femur_s4,88,0.19136546184738956,-0.0856657,0.5404389705856499,-0.0382904,0.3241560717195912,1,1,9101,0.29253254713156995,2911,1,0.2607311734358639,3056,0,0.3833817144456887,1786,0,0.45776554599406527,1348,0
femur_s4,89,0.19297188755020084,0.00989071,0.5410396487759587,0.00673569,0.3260056703977585,0,0,9101,0.29384364585709377,2911,0,0.26313655265052355,3056,0,0.3903711802911534,1786,0,0.45270810111275966,1348,0
femur_s4,90,0.19457831325301206,0.00179885,0.5379896404406109,0.00136608,0.32159694383913856,0,0,9101,0.2897695977670903,2911,0,0.2593181542146597,3056,0,0.38334797973124296,1786,0,0.44970231135014826,1348,0
femur_s4,91,0.19618473895582328,0.0370852,0.5382525021206461,0.0250769,0.32135354767607954,0,0,9101,0.29173672930264516,2911,0,0.25927222621073304,3056,0,0.3814060402575588,1786,0,0.44648806172106825,1348,0
femur_s4,92,0.19779116465863456,0.00461905,0.5361001226876168,0.003511,0.3203784265113724,0,0,9101,0.2882279825077293,2911,0,0.2584850962041885,3056,0,0.3817032519596864,1786,0,0.44887235949554904,1348,0
femur_s4,93,0.19939759036144578,0.0171926,0.53546176208109,0.0127666,0.32008975923524885,0,0,9101,0.2896611312607351,2911,0,0.2583832735602094,3056,0,0.37927691209406494,1786,0,0.4472741073442136,1348,0
femur_s4,94,0.20100401606425705,-0.371305,0.534683419184705,-0.109151,0.3207866575519174,3,3,9101,0.2891112224252834,2911,3,0.2616934270287958,3056,0,0.37736468202687573,1786,0,0.4481959694362019,1348,0
femur_s4,95,0.20261044176706827,-0.0476746,0.5341700758268322,-0.0314306,0.318134417249533,3,3,9101,0.2880967847605634,2911,1,0.25619879445353405,3056,2,0.37679094899216126,1786,0,0.44569691409495543,1348,0
femur_s4,96,0.20421686746987955,0.0350218,0.537378598494671,0.0195521,0.32143710388968244,0,0,9101,0.2931057184816214,2911,0,0.26089767657068064,3056,0,0.3820975125979843,1786,0,0.43949471728486644,1348,0
femur_s4,97,0.20582329317269077,-0.115463,0.532675215492803,-0.0633682,0.3169130348280409,3,3,9101,0.28710034378907595,2911,1,0.2563989588350785,3056,2,0.37932258790593504,1786,0,0.43579456157270036,1348,0
femur_s4,98,0.20742971887550204,-0.136699,0.5326419873969893,-0.0546721,0.31777229415448854,2,2,9101,0.2895830315012023,2911,1,0.2573496389725131,3056,1,0.37742493152295636,1786,0,0.43659348664688424,1348,0
femur_s4,99,0.20903614457831327,-0.185808,0.5326051096802549,-0.122691,0.31667229456103724,4,4,9101,0.28656683517691517,2911,0,0.2576558160013089,3056,4,0.3772368404255319,1786,0,0.43523540422848656,1348,0
femur_s4,100,0.21064257028112449,-0.204626,0.5291964898615537,-0.137808,0.3147839198934183,2,2,9101,0.2859333160219856,2911,0,0.2547491951930628,3056,2,0.37813332262038074,1786,0,0.42925587336795257,1348,0
femur_s4,101,0.21224899598393576,-0.0426917,0.5308399364355566,-0.0183272,0.31409789575541147,2,2,9101,0.2873371253177602,2911,0,0.2531402203763089,3056,2,0.3736625294512878,1786,0,0.43116378813056383,1348,0
femur_s4,102,0.21385542168674698,-0.0264693,0.5292144824920337,-0.00832868,0.3146543618548511,2,2,9101,0.28725139532497423,2911,2,0.2542201966786649,3056,0,0.376682126987682,1786,0,0.4286567771513353,1348,0
femur_s4,103,0.21546184738955826,-0.0456789,0.5294289848313372,-0.0150901,0.3140308693906164,4,4,9101,0.2880112400652697,2911,2,0.2541388968566754,3056,2,0.37370039395296756,1786,0,0.42694128345697335,1348,0
femur_s4,104,0.21706827309236948,-0.0399869,0.5290388070981211,-0.0301966,0.3135973229754972,2,2,9101,0.2881549226726211,2911,0,0.25235735392670156,3056,2,0.37318008628219485,1786,0,0.4284321578635015,1348,0
femur_s4,105,0.21867469879518076,-0.0282582,0.526692945977365,-0.00779015,0.3107147592534886,3,3,9101,0.28545001393541736,2911,3,0.2515435294829843,3056,0,0.3699759478723404,1786,0,0.42090205074183973,1348,0
femur_s4,106,0.22028112449799198,-0.231785,0.526494549319855,-0.0798086,0.3120668828359521,6,6,9101,0.2874809488629337,2911,2,0.25154386153468583,3056,4,0.37200734731242996,1786,0,0.4229528897626113,1348,0
femur_s4,107,0.22188755020080325,-0.077212,0.5249717199648392,-0.0471463,0.31031297909240746,2,2,9101,0.2865913981793198,2911,0,0.2513473855431937,3056,2,0.36813640151175814,1786,0,0.4186065573442137,1348,0
femur_s4,108,0.22349397590361447,-0.17054,0.5249756351851445,-0.0584815,0.31035222985243377,5,5,9101,0.28686247753349364,2911,1,0.2493871782352749,3056,4,0.37124038493840983,1786,0,0.4186175278931751,1348,0
femur_s4,109,0.2251004016064257,-0.064927,0.5227580922953521,-0.0218603,0.3081005287320075,4,4,9101,0.2854693569563724,2911,2,0.24974312545484295,3056,2,0.36706291965285553,1786,0,0.4111515192878338,1348,0
femur_s4,110,0.22670682730923697,-0.0659134,0.5234460410943852,-0.0365401,0.30801245297220087,2,2,9101,0.2879447455513569,2911,1,0.2459730031086387,3056,1,0.37118180683090707,1786,0,0.40830116891691387,1348,0
femur_s4,111,0.2283132530120482,-0.043369,0.5213487601911878,-0.0183655,0.30789675109218767,2,2,9101,0.2836542274132601,2911,0,0.24904406933573298,3056,2,0.3705684015677492,1786,0,0.4106357823442136,1348,0
