element_idx,element_type,jens,jeans
651,P,0.426699,0.339311
652,T,0.535589,0.304211
653,T,0.414417,0.318658
654,P,0.421475,0.256709
655,P,0.578624,0.24906
656,P,0.405632,0.324728
657,P,0.35294,0.24969
658,P,0.661891,0.414994
659,P,0.584778,0.286159
660,P,0.368716,0.218631
661,P,0.0978934,0.054725
662,P,0.327851,0.130964
663,T,0.383208,0.16922
664,T,0.298971,0.172511
665,T,0.733497,0.39828
666,T,0.630381,0.320347
667,T,0.183671,0.137636
668,T,0.306212,0.195232
669,T,0.270857,0.163711
670,T,0.307921,0.157542
671,P,0.458308,0.182055
672,T,0.31635,0.176938
673,T,0.55388,0.478525
674,T,0.285794,0.15216
675,T,0.555016,0.252494
676,P,0.283214,0.199138
677,P,0.51153,0.210865
678,P,0.383223,0.313891
679,P,0.318787,0.138635
680,P,0.446812,0.267906
681,P,0.240536,0.115219
682,P,0.61436,0.3611
683,P,0.451385,0.27198
684,P,0.460514,0.304732
685,P,0.26014,0.169031
686,P,0.478889,0.240303
687,P,0.305227,0.18957
688,P,0.57648,0.453077
689,P,0.68975,0.436745
690,P,0.688105,0.383655
691,P,0.266135,0.232564
692,T,0.397309,0.237646
693,P,0.607453,0.202299
694,P,0.514243,0.268696
695,T,0.585126,0.330297
696,P,0.749231,0.17114
697,T,0.37401,0.285208
698,T,0.498129,0.399652
699,P,0.461472,0.256654
700,P,0.499482,0.240261
701,P,0.223735,0.152969
702,P,0.484995,0.362474
703,P,0.646227,0.413691
704,T,0.617523,0.469221
705,P,0.503145,0.141577
706,T,0.470523,0.24267
707,P,0.452077,0.333344
708,P,0.397852,0.331663
709,T,0.361823,0.281105
710,P,0.561841,0.245766
711,P,0.712804,0.537447
712,T,0.728823,0.55543
713,T,0.37503,0.218165
714,T,0.553111,0.322893
715,T,0.573411,0.319775
716,T,0.234035,0.147516
717,T,0.526236,0.374492
718,T,0.584618,0.346646
719,T,0.7852,0.474793
720,T,0.569317,0.336573
721,P,0.672565,0.179466
722,P,0.337351,0.110643
723,P,0.451718,0.359598
724,P,0.379744,0.196049
725,P,0.226615,0.140911
726,P,0.454052,0.287203
727,P,0.500619,0.288055
728,P,0.354995,0.193429
729,P,0.606409,0.436714
730,P,0.523154,0.372253
731,P,0.488736,0.395962
732,P,0.225633,0.207263
733,P,0.580438,0.395778
734,P,0.298129,0.193748
735,P,0.717339,0.502577
736,P,0.211427,0.147911
737,P,0.45733,0.303941
738,P,0.375255,0.254707
739,T,0.252653,0.187739
740,P,0.793486,0.548008
741,P,0.628007,0.390029
742,P,0.330008,0.224337
743,T,0.555014,0.4036
744,T,0.300783,0.249224
745,T,0.454468,0.394954
746,T,0.685351,0.44777
747,P,0.534065,0.37038
748,P,0.259477,0.174944
749,T,0.521375,0.27899
750,T,0.384696,0.186106
751,P,0.468506,0.178709
752,P,0.239907,0.129108
753,T,0.526998,0.273541
754,P,0.679129,0.317251
755,T,0.360938,0.2027
756,T,0.303471,0.188514
757,P,0.466751,0.21853
758,P,0.503783,0.28206
759,T,0.25322,0.145087
760,P,0.513344,0.314217
761,P,0.55854,0.256221
762,T,0.472154,0.253336
763,T,0.161852,0.0796245
764,T,0.467868,0.268763
765,P,0.689286,0.324557
766,P,0.67516,0.374472
767,P,0.675286,0.509887
768,P,0.332225,0.2051
769,P,0.288881,0.240986
770,T,0.5566,0.344251
771,T,0.425607,0.24848
772,P,0.310525,0.189173
773,P,0.341899,0.117479
774,P,0.403802,0.103494
775,T,0.317868,0.18473
776,T,0.206671,0.0967834
777,P,0.422081,0.32124
778,P,0.358877,0.152455
779,P,0.531082,0.378811
780,P,0.625155,0.511581
781,P,0.545586,0.197858
782,T,0.396521,0.306156
783,T,0.240991,0.120352
784,P,0.649552,0.328131
785,T,0.439431,0.28842
786,T,0.45756,0.342339
787,P,0.361557,0.208386
788,P,0.468969,0.202133
789,T,0.385367,0.297477
790,T,0.311428,0.192967
791,P,0.313062,0.153439
792,P,0.294788,0.213375
793,P,0.79102,0.599354
794,T,0.316381,0.20648
795,T,0.512547,0.409152
796,T,0.37086,0.268728
797,T,0.553184,0.40354
